ExitTime,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,Tag,Duration,equity
2022-12-15 10:30:00,75,2828,2863,11639.4091796875,11437.0126953125,-15179.736328125,-0.01738889674299038,2022-12-08 10:30:00,,7 days 00:00:00,257570.884765625
2022-12-20 13:30:00,-70,2885,2887,11011.669921875,11095.666015625,-5879.7265625,-0.007627916051419215,2022-12-20 11:30:00,,0 days 02:00:00,251691.158203125
2022-12-29 10:30:00,-67,2899,2926,10913.0068359375,10907.779296875,350.2451171875,0.00047901913204029256,2022-12-22 11:30:00,,6 days 23:00:00,252041.4033203125
2023-01-06 11:30:00,-2,2899,2962,10913.0068359375,10909.4111328125,7.19140625,0.0003294878468470541,2022-12-22 11:30:00,,15 days 00:00:00,252048.5947265625
2023-02-02 09:30:00,67,2962,3086,10909.4111328125,12655.365234375,116978.9248046875,0.16004109482235496,2023-01-06 11:30:00,,26 days 22:00:00,369027.51953125
2023-02-02 10:30:00,72,2982,3087,11312.458984375,12759.79736328125,104208.36328125,0.12794197803548668,2023-01-11 10:30:00,,22 days 00:00:00,473235.8828125
2023-02-10 12:30:00,128,3114,3131,12680.083984375,12223.0029296875,-58506.375,-0.03604716303541344,2023-02-08 09:30:00,,2 days 03:00:00,414729.5078125
2023-02-10 12:30:00,75,3003,3131,11590.146484375,12223.0029296875,47464.2333984375,0.05460297211650178,2023-01-17 10:30:00,,24 days 02:00:00,462193.7412109375
2023-02-17 10:30:00,111,3137,3164,12482.1953125,12316.75390625,-18363.99609375,-0.013254191438930807,2023-02-13 11:30:00,,3 days 23:00:00,443829.7451171875
2023-02-27 10:30:00,-111,3194,3199,11947.1630859375,12130.130859375,-20309.4228515625,-0.015314746448289673,2023-02-24 12:30:00,,2 days 22:00:00,423520.322265625
2023-02-28 10:30:00,105,3199,3206,12130.130859375,12045.6455078125,-8870.9619140625,-0.0069649167467310535,2023-02-27 10:30:00,,1 days 00:00:00,414649.3603515625
2023-03-02 14:30:00,-98,3213,3224,11950.6455078125,12024.3984375,-7227.787109375,-0.006171459913130617,2023-03-01 10:30:00,,1 days 04:00:00,407421.5732421875
2023-03-09 11:30:00,-6,3213,3256,11950.6455078125,12273.7353515625,-1938.5390625,-0.027035346629501023,2023-03-01 10:30:00,,8 days 01:00:00,405483.0341796875
2023-03-09 13:30:00,93,3256,3258,12273.7353515625,12157.94140625,-10768.8369140625,-0.00943428728058393,2023-03-09 11:30:00,,0 days 02:00:00,394714.197265625
2023-03-23 09:30:00,93,3314,3324,12672.9453125,12733.6318359375,5643.8466796875,0.00478866766493824,2023-03-21 13:30:00,,1 days 20:00:00,400358.0439453125
2023-04-12 11:30:00,91,3406,3417,13030.119140625,12919.841796875,-10035.23828125,-0.008463264422976735,2023-04-10 14:30:00,,1 days 21:00:00,390322.8056640625
2023-04-12 11:30:00,95,3399,3417,13071.00390625,12919.841796875,-14360.400390625,-0.01156469009260419,2023-04-06 14:30:00,,5 days 21:00:00,375962.4052734375
2023-04-12 11:30:00,94,3354,3417,12777.248046875,12919.841796875,13403.8125,0.01115997353083209,2023-03-29 11:30:00,,14 days 00:00:00,389366.2177734375
2023-04-19 10:30:00,87,3443,3451,13179.7568359375,13021.818359375,-13740.6474609375,-0.011983413543097066,2023-04-18 09:30:00,,1 days 01:00:00,375625.5703125
2023-04-19 10:30:00,90,3424,3451,13026.3955078125,13021.818359375,-411.943359375,-0.0003513749014264489,2023-04-13 11:30:00,,5 days 23:00:00,375213.626953125
2023-04-20 14:30:00,86,3454,3462,13112.9208984375,13017.34375,-8219.634765625,-0.007288776404415609,2023-04-19 13:30:00,,1 days 01:00:00,366993.9921875
2023-05-18 10:30:00,83,3536,3598,13205.9111328125,13762.197265625,46171.7490234375,0.04212402515948366,2023-05-05 11:30:00,,12 days 23:00:00,413165.7412109375
2023-06-05 10:30:00,81,3561,3675,13370.4384765625,14623.171875,101471.4052734375,0.0936942644501495,2023-05-10 15:30:00,,25 days 19:00:00,514637.146484375
2023-06-12 14:30:00,82,3557,3714,13305.880859375,14774.5205078125,120428.451171875,0.11037522911553288,2023-05-10 11:30:00,,33 days 03:00:00,635065.59765625
2023-06-13 09:30:00,139,3702,3716,14568.9052734375,14909.115234375,47289.1845703125,0.023351786187928658,2023-06-09 09:30:00,,4 days 00:00:00,682354.7822265625
2023-07-13 09:30:00,106,3634,3852,13926.0146484375,15482.173828125,164952.873046875,0.11174476108009124,2023-05-25 11:30:00,,48 days 22:00:00,847307.6552734375
2023-07-14 09:30:00,155,3764,3859,14986.2783203125,15654.119140625,103515.3271484375,0.044563487080531816,2023-06-22 15:30:00,,21 days 18:00:00,950822.982421875
2023-07-27 15:30:00,189,3923,3928,15666.8271484375,15472.4423828125,-36738.720703125,-0.01240741113585253,2023-07-27 10:30:00,,0 days 05:00:00,914084.26171875
2023-07-27 15:30:00,203,3878,3928,15865.9619140625,15472.4423828125,-79884.46484375,-0.02480275279756039,2023-07-18 14:30:00,,9 days 01:00:00,834199.796875
2023-07-27 15:30:00,158,3730,3928,14948.6982421875,15472.4423828125,82751.57421875,0.035036103621846726,2023-06-15 09:30:00,,42 days 06:00:00,916951.37109375
2023-07-28 10:30:00,-165,3929,3930,15625.5546875,15695.142578125,-11482.001953125,-0.004453466901924941,2023-07-28 09:30:00,,0 days 01:00:00,905469.369140625
2023-08-10 10:30:00,-11,3929,3993,15625.5546875,15324.8115234375,3308.1748046875,0.019246879235787162,2023-07-28 09:30:00,,13 days 01:00:00,908777.5439453125
2023-08-10 12:30:00,167,3993,3995,15324.8115234375,15161.21875,-27319.9931640625,-0.01067502678171961,2023-08-10 10:30:00,,0 days 02:00:00,881457.55078125
2023-08-15 09:30:00,-175,4000,4013,15077.189453125,15170.1005859375,-16259.4482421875,-0.006162364219230776,2023-08-11 10:30:00,,3 days 23:00:00,865198.1025390625
2023-08-23 11:30:00,-173,4020,4057,15019.8330078125,15142.5048828125,-21222.234375,-0.008167326157101362,2023-08-16 09:30:00,,7 days 02:00:00,843975.8681640625
2023-08-28 10:30:00,-162,4065,4077,14951.8603515625,15050.4013671875,-15963.64453125,-0.006590552165951946,2023-08-24 12:30:00,,3 days 22:00:00,828012.2236328125
2023-08-31 09:30:00,-7,4065,4097,14951.8603515625,15555.3701171875,-4224.568359375,-0.04036352343017513,2023-08-24 12:30:00,,6 days 21:00:00,823787.6552734375
2023-09-13 13:30:00,-154,4151,4157,15332.740234375,15396.3173828125,-9790.880859375,-0.0041464961556554325,2023-09-12 14:30:00,,0 days 23:00:00,813996.7744140625
2023-09-14 10:30:00,-7,4151,4161,15332.740234375,15382.2783203125,-346.7666015625,-0.0032308697062797265,2023-09-12 14:30:00,,1 days 20:00:00,813650.0078125
2023-09-15 11:30:00,151,4161,4169,15382.2783203125,15242.3505859375,-21129.087890625,-0.009096684604271155,2023-09-14 10:30:00,,1 days 01:00:00,792520.919921875
2023-10-04 12:30:00,-160,4195,4261,14817.392578125,14731.1806640625,13793.90625,0.005818291822123678,2023-09-21 09:30:00,,13 days 03:00:00,806314.826171875
2023-10-12 13:30:00,158,4302,4304,15292.24609375,15178.744140625,-17933.30859375,-0.007422189809735635,2023-10-12 11:30:00,,0 days 02:00:00,788381.517578125
2023-10-12 13:30:00,1,4261,4304,14731.1806640625,15178.744140625,447.5634765625,0.030382050615559653,2023-10-04 12:30:00,,8 days 01:00:00,788829.0810546875
2023-10-17 10:30:00,156,4319,4322,15179.6630859375,15062.6962890625,-18246.8203125,-0.0077054936076518254,2023-10-16 14:30:00,,0 days 20:00:00,770582.2607421875
2023-10-18 10:30:00,152,4324,4329,15185.607421875,15041.630859375,-21884.4375,-0.009481119753734779,2023-10-17 12:30:00,,0 days 22:00:00,748697.8232421875
2023-11-01 15:30:00,-155,4366,4404,14484.3310546875,14647.0166015625,-25216.259765625,-0.011231830193659587,2023-10-25 12:30:00,,7 days 03:00:00,723481.5634765625
2023-12-04 10:30:00,147,4492,4549,15961.0966796875,15715.078125,-36164.7275390625,-0.015413637272217562,2023-11-20 12:30:00,,13 days 22:00:00,687316.8359375
2023-12-13 09:30:00,140,4451,4597,15467.3505859375,16390.908203125,129298.06640625,0.05971013665567093,2023-11-10 13:30:00,,32 days 20:00:00,816614.90234375
2024-01-04 09:30:00,176,4613,4695,16666.12890625,16291.849609375,-65873.15625,-0.02245748241720613,2023-12-15 11:30:00,,19 days 22:00:00,750741.74609375
2024-01-22 09:30:00,171,4737,4772,16852.35546875,17407.185546875,94875.943359375,0.03292299875550597,2024-01-12 09:30:00,,10 days 00:00:00,845617.689453125
2024-03-21 09:30:00,137,4570,5066,15974.2109375,18443.595703125,338305.712890625,0.15458571163775203,2023-12-07 10:30:00,,104 days 23:00:00,1183923.40234375
2024-03-25 11:30:00,216,4787,5082,17592.044921875,18297.58203125,152396.015625,0.04010546315156871,2024-01-24 10:30:00,,61 days 01:00:00,1336319.41796875
2024-03-25 11:30:00,142,4462,5082,15815.1904296875,18297.58203125,352499.607421875,0.15696248569367066,2023-11-14 10:30:00,,132 days 01:00:00,1688819.025390625
