ExitTime,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,Tag,Duration,equity
2022-03-18 14:30:00,55,1363,1387,4234.60009765625,4453.37451171875,12032.5927734375,0.05166353587522621,2022-03-15 11:30:00,,3 days 03:00:00,91126.00244140625
2022-03-23 10:30:00,58,1400,1404,4507.4501953125,4491.93994140625,-899.5947265625,-0.0034410261309997248,2022-03-22 13:30:00,,0 days 21:00:00,90226.40771484375
2022-03-23 10:30:00,60,1398,1404,4511.33984375,4491.93994140625,-1163.994140625,-0.004300252921673908,2022-03-22 11:30:00,,0 days 23:00:00,89062.41357421875
2022-03-28 12:30:00,56,1424,1427,4541.08984375,4522.490234375,-1041.578125,-0.004095847035618383,2022-03-28 09:30:00,,0 days 03:00:00,88020.83544921875
2022-03-28 12:30:00,58,1418,1427,4534.75,4522.490234375,-711.06640625,-0.002703515215833341,2022-03-25 10:30:00,,3 days 02:00:00,87309.76904296875
2022-04-01 10:30:00,56,1430,1453,4561.56982421875,4526.5498046875,-1961.12109375,-0.007677185898880334,2022-03-28 15:30:00,,3 days 19:00:00,85348.64794921875
2022-04-05 15:30:00,55,1462,1472,4572.25,4529.10986328125,-2372.70751953125,-0.009435209518016241,2022-04-04 12:30:00,,1 days 03:00:00,82975.9404296875
2022-04-19 10:30:00,-53,1496,1530,4433.97021484375,4439.89990234375,-314.2734375,-0.0013373313785800534,2022-04-11 11:30:00,,7 days 23:00:00,82661.6669921875
2022-04-22 15:30:00,-2,1496,1556,4433.97021484375,4273.03125,321.8779296875,0.03629680783713185,2022-04-11 11:30:00,,11 days 04:00:00,82983.544921875
2022-05-04 15:30:00,-59,1590,1612,4178.7099609375,4281.5400390625,-6066.974609375,-0.024608091752299943,2022-04-29 14:30:00,,5 days 01:00:00,76916.5703125
2022-05-13 10:30:00,-54,1617,1656,4159.56005859375,4017.800048828125,7655.04052734375,0.03408052961580532,2022-05-05 13:30:00,,7 days 21:00:00,84571.61083984375
2022-05-24 10:30:00,63,1698,1705,3943.89990234375,3894.469970703125,-3114.085693359375,-0.012533262218762276,2022-05-23 10:30:00,,1 days 00:00:00,81457.52514648438
2022-05-24 10:30:00,6,1656,1705,4017.800048828125,3894.469970703125,-739.98046875,-0.030695922302298673,2022-05-13 10:30:00,,11 days 00:00:00,80717.54467773438
2022-06-03 11:30:00,57,1753,1755,4137.56982421875,4102.85986328125,-1978.4677734375,-0.00838897285414486,2022-06-03 09:30:00,,0 days 02:00:00,78739.07690429688
2022-06-08 14:30:00,56,1772,1779,4147.14990234375,4112.25,-1954.39453125,-0.008415394467421233,2022-06-07 14:30:00,,1 days 00:00:00,76784.68237304688
2022-06-17 11:30:00,-62,1821,1825,3650.72998046875,3678.300048828125,-1709.34423828125,-0.0075519330399327345,2022-06-16 14:30:00,,0 days 21:00:00,75075.33813476562
2022-07-05 12:30:00,-59,1895,1896,3750.239990234375,3779.419921875,-1721.615966796875,-0.007780817152131414,2022-07-05 11:30:00,,0 days 01:00:00,73353.72216796875
2022-07-19 10:30:00,-56,1963,1964,3860.72998046875,3891.85009765625,-1742.7265625,-0.008060682136522113,2022-07-19 09:30:00,,0 days 01:00:00,71610.99560546875
2022-07-26 11:30:00,55,1980,2000,3984.530029296875,3924.81005859375,-3284.598388671875,-0.014987958495487508,2022-07-21 12:30:00,,4 days 23:00:00,68326.39721679688
2022-07-26 11:30:00,54,1964,2000,3891.85009765625,3924.81005859375,1779.837890625,0.00846896979854117,2022-07-19 10:30:00,,7 days 01:00:00,70106.23510742188
2022-08-03 14:30:00,52,2007,2045,3972.9599609375,4163.2261962890625,9893.84423828125,0.047890297718143904,2022-07-27 11:30:00,,7 days 03:00:00,80000.07934570312
2022-08-05 11:30:00,57,2046,2056,4159.27978515625,4112.25,-2680.69775390625,-0.011307194414785782,2022-08-03 15:30:00,,1 days 20:00:00,77319.38159179688
2022-08-08 12:30:00,55,2063,2064,4166.9599609375,4138.0400390625,-1590.595703125,-0.006940292718457863,2022-08-08 11:30:00,,0 days 01:00:00,75728.78588867188
2022-08-19 10:30:00,54,2108,2125,4320.35986328125,4237.9599609375,-4449.5947265625,-0.0190724627001716,2022-08-16 14:30:00,,2 days 20:00:00,71279.19116210938
2022-08-19 10:30:00,53,2076,2125,4186.5,4237.9599609375,2727.3779296875,0.012291881270154015,2022-08-10 10:30:00,,9 days 00:00:00,74006.56909179688
2022-09-21 15:30:00,-53,2162,2284,4104.9599609375,3798.075439453125,16264.879638671875,0.07475944330874496,2022-08-26 12:30:00,,26 days 03:00:00,90271.44873046875
2022-10-17 10:30:00,-70,2285,2405,3782.360107421875,3677.75,7322.70751953125,0.027657363246985756,2022-09-22 09:30:00,,25 days 01:00:00,97594.15625
2022-11-02 15:30:00,82,2471,2494,3884.389892578125,3780.85009765625,-8490.26318359375,-0.026655355869323993,2022-10-28 13:30:00,,5 days 02:00:00,89103.89306640625
2022-11-02 15:30:00,77,2437,2494,3735.8798828125,3780.85009765625,3462.70654296875,0.012037382425126308,2022-10-21 14:30:00,,12 days 01:00:00,92566.599609375
2022-11-02 15:30:00,7,2405,2494,3677.75,3780.85009765625,721.70068359375,0.028033470914621716,2022-10-17 10:30:00,,16 days 05:00:00,93288.30029296875
2022-11-10 10:30:00,-73,2526,2531,3790.820068359375,3905.070068359375,-8340.25,-0.030138597437953774,2022-11-09 12:30:00,,0 days 22:00:00,84948.05029296875
2022-12-06 13:30:00,63,2587,2649,3975.7099609375,3931.27001953125,-2799.71630859375,-0.011177863033995261,2022-11-22 10:30:00,,14 days 03:00:00,82148.333984375
2022-12-06 13:30:00,64,2578,2649,3963.85009765625,3931.27001953125,-2085.125,-0.00821930126577286,2022-11-18 15:30:00,,17 days 22:00:00,80063.208984375
2022-12-06 13:30:00,64,2531,2649,3905.070068359375,3931.27001953125,1676.796875,0.006709214101984662,2022-11-10 10:30:00,,26 days 03:00:00,81740.005859375
2022-12-29 11:30:00,-60,2693,2759,3988.489990234375,3844.030029296875,8667.59765625,0.03621921110274895,2022-12-14 15:30:00,,14 days 20:00:00,90407.603515625
2023-01-05 11:30:00,70,2779,2787,3830.5,3807.080078125,-1639.39453125,-0.006114063927685653,2023-01-04 10:30:00,,1 days 01:00:00,88768.208984375
2023-01-05 11:30:00,7,2759,2787,3844.030029296875,3807.080078125,-258.649658203125,-0.009612295140845606,2022-12-29 11:30:00,,7 days 00:00:00,88509.55932617188
2023-01-19 11:30:00,68,2814,2850,3944.489990234375,3890.580078125,-3665.8740234375,-0.013667143849481977,2023-01-11 10:30:00,,8 days 01:00:00,84843.68530273438
2023-01-19 11:30:00,68,2794,2850,3867.56005859375,3890.580078125,1565.361328125,0.005952078101566727,2023-01-06 11:30:00,,13 days 00:00:00,86409.04663085938
2023-01-25 13:30:00,-64,2877,2880,3961.169921875,4000.5400390625,-2519.6875,-0.009939012454397433,2023-01-25 10:30:00,,0 days 03:00:00,83889.35913085938
2023-02-10 12:30:00,62,2917,2963,4125.2900390625,4068.56005859375,-3517.2587890625,-0.013751755617561923,2023-02-01 15:30:00,,8 days 21:00:00,80372.10034179688
2023-02-10 12:30:00,60,2911,2963,4070.070068359375,4068.56005859375,-90.6005859375,-0.0003710033832988735,2023-02-01 09:30:00,,9 days 03:00:00,80281.49975585938
2023-02-10 12:30:00,61,2884,2963,4039.389892578125,4068.56005859375,1779.380126953125,0.00722142867892539,2023-01-26 10:30:00,,15 days 02:00:00,82060.8798828125
2023-02-16 10:30:00,57,2986,2989,4140.2099609375,4112.89990234375,-1556.67333984375,-0.006596297977981336,2023-02-15 14:30:00,,0 days 20:00:00,80504.20654296875
2023-02-16 10:30:00,59,2968,2989,4118.7001953125,4112.89990234375,-342.21728515625,-0.0014082823933996291,2023-02-13 10:30:00,,3 days 00:00:00,80161.9892578125
2023-02-23 10:30:00,-59,3015,3017,3982.56005859375,4016.719970703125,-2015.434814453125,-0.00857737525782265,2023-02-22 15:30:00,,0 days 19:00:00,78146.55444335938
2023-02-27 10:30:00,-58,3026,3031,3961.6298828125,4012.7900390625,-2967.2890625,-0.01291391618181148,2023-02-24 12:30:00,,2 days 22:00:00,75179.26538085938
2023-03-02 14:30:00,-53,3045,3056,3951.679931640625,3973.75,-1169.713623046875,-0.005584983789467035,2023-03-01 10:30:00,,1 days 04:00:00,74009.5517578125
2023-03-20 10:30:00,-3,3045,3136,3951.679931640625,3939.070068359375,37.82958984375,0.003191013315700042,2023-03-01 10:30:00,,19 days 00:00:00,74047.38134765625
2023-06-02 12:30:00,52,3136,3502,3939.070068359375,4286.36474609375,18059.3232421875,0.08816666667699646,2023-03-20 10:30:00,,74 days 02:00:00,92106.70458984375
2023-06-15 14:30:00,55,3171,3567,3986.219970703125,4424.7197265625,24117.486572265625,0.11000390321711939,2023-03-27 10:30:00,,80 days 04:00:00,116224.19116210938
2023-07-19 11:30:00,95,3662,3715,4431.7998046875,4578.346435546875,13921.929931640625,0.03306706920839986,2023-07-07 14:30:00,,11 days 21:00:00,130146.12109375
2023-08-03 09:30:00,114,3738,3790,4556.27001953125,4494.27001953125,-7068.0,-0.013607621965824213,2023-07-24 13:30:00,,9 days 20:00:00,123078.12109375
2023-09-26 14:30:00,101,3909,4054,4426.02978515625,4282.89013671875,-14457.1044921875,-0.03234041689406453,2023-08-28 09:30:00,,29 days 05:00:00,108621.0166015625
2023-09-26 14:30:00,83,3535,4054,4311.9599609375,4282.89013671875,-2412.79541015625,-0.0067416730401248515,2023-06-09 10:30:00,,109 days 04:00:00,106208.22119140625
2023-09-26 14:30:00,55,3185,4054,4009.340087890625,4282.89013671875,15045.252685546875,0.06822819786585965,2023-03-29 10:30:00,,181 days 04:00:00,121253.47387695312
2023-09-28 11:30:00,-84,4059,4065,4264.56005859375,4288.93017578125,-2047.08984375,-0.005714567705147111,2023-09-27 12:30:00,,0 days 23:00:00,119206.38403320312
2023-10-06 13:30:00,-83,4080,4109,4273.080078125,4295.7001953125,-1877.4697265625,-0.00529363287697282,2023-10-02 12:30:00,,4 days 01:00:00,117328.91430664062
2023-10-18 10:30:00,79,4149,4162,4380.43994140625,4353.02001953125,-2166.173828125,-0.006259627398566114,2023-10-16 11:30:00,,1 days 23:00:00,115162.74047851562
2023-11-01 15:30:00,-81,4200,4237,4197.22998046875,4224.2099609375,-2185.37841796875,-0.006428044351702855,2023-10-25 13:30:00,,7 days 02:00:00,112977.36206054688
2023-12-12 13:30:00,76,4285,4428,4403.990234375,4634.083984375,17487.125,0.052246653092920425,2023-11-10 14:30:00,,31 days 23:00:00,130464.48706054688
2023-12-14 09:30:00,78,4340,4438,4556.97998046875,4722.927978515625,12943.94384765625,0.036416222752377436,2023-11-22 13:30:00,,21 days 20:00:00,143408.43090820312
2023-12-14 09:30:00,79,4326,4438,4532.72021484375,4721.0400390625,14877.26611328125,0.041546756758125136,2023-11-20 13:30:00,,23 days 20:00:00,158285.69702148438
2023-12-29 11:30:00,97,4502,4510,4790.240234375,4772.419921875,-1728.5703125,-0.0037201291851962637,2023-12-28 10:30:00,,1 days 01:00:00,156557.12670898438
2023-12-29 11:30:00,99,4482,4510,4759.91015625,4772.419921875,1238.466796875,0.0026281516277306682,2023-12-22 11:30:00,,7 days 00:00:00,157795.59350585938
2024-01-08 14:30:00,-100,4539,4548,4705.27001953125,4737.72998046875,-3245.99609375,-0.006898639356032854,2024-01-05 12:30:00,,3 days 02:00:00,154549.59741210938
2024-01-12 10:30:00,-91,4566,4572,4756.8798828125,4787.7998046875,-2813.712890625,-0.0065000425986621035,2024-01-11 11:30:00,,0 days 23:00:00,151735.88452148438
2024-01-12 14:30:00,-5,4566,4576,4756.8798828125,4786.02978515625,-145.74951171875,-0.00612794585145493,2024-01-11 11:30:00,,1 days 03:00:00,151590.13500976562
2024-01-16 14:30:00,89,4576,4583,4786.02978515625,4756.759765625,-2605.03173828125,-0.00611572030371188,2024-01-12 14:30:00,,4 days 00:00:00,148985.10327148438
2024-02-02 12:30:00,93,4594,4672,4758.85009765625,4959.110107421875,18624.180908203125,0.04208159653195498,2024-01-18 11:30:00,,15 days 01:00:00,167609.2841796875
2024-03-25 11:30:00,105,4691,4916,4973.91015625,5226.240234375,26494.658203125,0.050730726973009954,2024-02-07 10:30:00,,47 days 01:00:00,194103.9423828125
2024-03-25 11:30:00,97,4647,4916,4904.77001953125,5226.240234375,31182.61083984375,0.06554236254984969,2024-01-29 15:30:00,,55 days 20:00:00,225286.55322265625
2024-03-25 11:30:00,95,4621,4916,4887.080078125,5226.240234375,32220.21484375,0.06939934497249411,2024-01-24 10:30:00,,61 days 01:00:00,257506.76806640625
